,x,y
27494,-5,4
27495,107,-139
27496,-4,4
27497,106,-139
27498,-4,3
27499,105,-139
27500,-3,3
27501,105,-138
27502,-2,3
27503,105,-139
27504,-1,3
27505,105,-138
27506,-1,2
27507,104,-138
27508,-2,2
27509,104,-137
27510,-2,3
27511,104,-138
27512,-1,3
27513,104,-139
27514,0,3
27515,104,-140
27516,0,2
27517,103,-140
27518,1,2
27519,103,-139
27520,1,1
27521,103,-140
27522,1,0
27523,104,-140
27524,1,-1
27525,104,-139
27526,0,-1
27527,104,-138
27528,0,-2
27529,103,-138
27530,-1,-2
27531,103,-137
27532,0,-2
27533,102,-137
27534,0,-1
27535,103,-137
27536,1,-1
27537,104,-137
27538,1,-2
27539,104,-138
27540,1,-3
27541,104,-137
27542,1,-4
27543,105,-137
27544,0,-4
27545,106,-137
27546,0,-5
27547,106,-138
27548,-1,-5
27549,107,-138
27550,-1,-4
27551,108,-138
27552,-1,-3
27553,108,-137
27554,0,-3
27555,108,-138
27556,0,-2
27557,107,-138
27558,1,-2
27559,107,-137
27560,1,-3
27561,108,-137
27562,2,-3
27563,108,-138
27564,3,-3
27565,108,-139
27566,3,-2
27567,107,-139
27568,2,-2
27569,107,-140
27570,3,-2
27571,106,-140
27572,3,-1
27573,107,-140
27574,3,-2
27575,106,-140
27576,3,-3
27577,106,-141
27578,2,-3
27579,107,-141
27580,2,-4
27581,107,-140
27582,3,-4
27583,108,-140
27584,2,-4
27585,107,-140
27586,1,-4
27587,107,-139
27588,1,-5
27589,108,-139
27590,1,-6
27591,107,-139
27592,0,-6
27593,108,-139
27594,0,-5
27595,108,-138
27596,0,-4
27597,108,-139
27598,0,-3
27599,109,-139
27600,1,-3
27601,108,-139
27602,1,-4
27603,109,-139
27604,1,-3
27605,109,-140
27606,0,-3
27607,109,-139
27608,1,-3
27609,110,-139
27610,0,-3
27611,110,-140
27612,0,-2
27613,109,-140
27614,0,-1
27615,108,-140
27616,0,-2
27617,107,-140
27618,0,-1
27619,108,-140
27620,0,0
27621,108,-139
27622,0,1
27623,107,-139
27624,0,0
27625,106,-139
27626,0,-1
27627,106,-140
27628,1,-1
27629,106,-139
27630,1,0
27631,106,-138
27632,2,0
27633,106,-137
27634,2,-1
27635,107,-137
27636,2,0
27637,108,-137
27638,3,0
27639,108,-136
27640,2,0
27641,108,-135
27642,1,0
27643,107,-135
27644,1,1
27645,107,-136
27646,1,2
27647,106,-136
27648,0,2
27649,105,-136
27650,-1,2
27651,106,-136
27652,-1,1
27653,106,-137
27654,-1,2
27655,107,-137
27656,-1,1
27657,107,-136
27658,-1,0
27659,106,-136
27660,-2,0
27661,106,-137
27662,-3,0
27663,106,-136
27664,-2,0
27665,107,-136
27666,-3,0
27667,107,-137
27668,-3,-1
27669,107,-136
27670,-4,-1
27671,107,-137
27672,-4,0
27673,107,-136
27674,-4,1
27675,108,-136
27676,-4,0
27677,107,-136
27678,-3,0
27679,107,-137
27680,-4,0
27681,108,-137
27682,-4,-1
27683,108,-136
27684,-4,0
27685,107,-136
27686,-3,0
27687,107,-137
27688,-3,1
27689,107,-138
27690,-3,0
27691,106,-138
27692,-3,1
27693,105,-138
27694,-2,1
27695,104,-138
27696,-1,1
27697,105,-138
27698,-1,0
27699,106,-138
27700,-1,-1
27701,106,-137
27702,-2,-1
27703,107,-137
27704,-2,-2
27705,108,-137
27706,-2,-1
27707,108,-138
27708,-2,0
27709,108,-137
27710,-3,0
27711,108,-136
27712,-3,1
27713,108,-137
27714,-2,1
27715,109,-137
27716,-1,1
27717,109,-138
27718,-2,1
27719,109,-139
27720,-1,1
27721,108,-139
27722,-1,2
27723,108,-140
27724,-1,3
27725,108,-139
27726,-1,2
27727,107,-139
27728,-1,1
27729,107,-140
27730,-1,0
27731,106,-140
27732,-1,1
27733,106,-139
27734,-1,0
27735,106,-138
27736,0,0
27737,105,-138
27738,1,0
27739,104,-138
27740,1,-1
27741,104,-139
27742,1,0
27743,104,-140
27744,0,0
27745,105,-140
27746,0,-1
27747,104,-140
27748,0,0
27749,104,-141
27750,0,1
27751,104,-140
27752,0,0
27753,104,-141
27754,0,1
27755,104,-140
27756,0,0
27757,105,-140
27758,-1,0
27759,105,-139
27760,-2,0
27761,105,-140
27762,-2,1
27763,105,-139
27764,-2,0
27765,106,-139
27766,-1,0
27767,106,-140
27768,-1,-1
27769,106,-139
27770,0,-1
27771,106,-138
27772,1,-1
27773,107,-138
27774,1,-2
27775,107,-137
27776,1,-3
27777,108,-137
27778,1,-2
27779,108,-138
27780,2,-2
27781,108,-139
27782,3,-2
27783,109,-139
27784,3,-1
27785,109,-138
27786,3,-2
27787,109,-139
27788,2,-2
27789,110,-139
27790,2,-1
27791,111,-139
27792,3,-1
27793,112,-139
27794,2,-1
27795,113,-139
27796,2,-2
27797,113,-138
27798,3,-2
27799,113,-137
27800,2,-2
27801,113,-138
27802,2,-3
27803,113,-137
27804,1,-3
27805,112,-137
27806,1,-4
27807,113,-137
27808,1,-3
27809,113,-138
27810,1,-4
27811,113,-139
27812,0,-4
27813,113,-140
27814,0,-5
27815,114,-140
27816,1,-5
27817,114,-141
27818,0,-5
27819,115,-141
27820,-1,-5
27821,116,-141
27822,-2,-5
27823,117,-141
27824,-2,-6
27825,118,-141
27826,-2,-7
27827,119,-141
27828,-1,-7
27829,118,-141
27830,-1,-8
27831,117,-141
27832,0,-8
27833,117,-140
27834,0,-9
27835,116,-140
27836,0,-8
27837,116,-139
27838,0,-9
27839,117,-139
27840,1,-9
27841,116,-139
27842,1,-10
27843,116,-138
27844,1,-11
27845,116,-137
27846,1,-10
27847,116,-138
27848,1,-11
27849,117,-138
27850,2,-11
27851,117,-137
27852,2,-10
27853,117,-138
27854,1,-10
27855,117,-137
27856,1,-11
27857,118,-137
27858,2,-11
27859,118,-136
27860,3,-11
27861,119,-136
27862,2,-11
27863,118,-136
27864,2,-10
27865,117,-136
27866,2,-11
27867,116,-136
27868,3,-11
27869,117,-136
27870,3,-12
27871,118,-136
27872,4,-12
27873,118,-137
27874,4,-13
27875,118,-138
27876,3,-13
27877,118,-137
27878,3,-14
27879,119,-137
27880,3,-15
27881,119,-138
27882,4,-15
27883,119,-139
27884,3,-15
27885,119,-138
27886,3,-14
27887,120,-138
27888,3,-15
27889,119,-138
27890,2,-15
27891,120,-138
27892,1,-15
27893,119,-138
27894,1,-16
27895,118,-138
27896,2,-16
27897,118,-137
27898,1,-16
27899,118,-136
27900,1,-15
27901,118,-137
27902,0,-15
27903,118,-138
27904,1,-15
27905,118,-137
27906,0,-15
27907,119,-137
27908,0,-14
27909,119,-138
27910,1,-14
27911,119,-139
27912,0,-14
27913,118,-139
27914,-1,-14
27915,118,-140
27916,-2,-14
27917,119,-140
27918,-1,-14
27919,119,-139
27920,-1,-13
27921,119,-140
27922,0,-13
27923,118,-140
27924,0,-14
27925,119,-140
27926,-1,-14
27927,119,-141
27928,0,-14
27929,120,-141
27930,0,-13
27931,121,-141
27932,0,-14
27933,122,-141
27934,0,-13
27935,122,-140
27936,0,-12
27937,123,-140
27938,0,-11
27939,124,-140
27940,-1,-11
27941,125,-140
27942,-1,-10
27943,125,-139
27944,0,-10
27945,125,-138
27946,0,-9
27947,125,-137
27948,0,-10
27949,125,-136
27950,0,-11
27951,125,-137
27952,1,-11
27953,125,-136
27954,2,-11
27955,125,-137
27956,1,-11
27957,125,-136
27958,2,-11
27959,125,-137
27960,2,-10
27961,125,-138
27962,2,-11
27963,126,-138
27964,2,-10
27965,126,-139
27966,3,-10
27967,126,-140
27968,3,-11
27969,127,-140
27970,2,-11
27971,127,-141
27972,2,-10
27973,127,-142
27974,2,-9
27975,127,-141
27976,2,-10
27977,127,-142
27978,3,-10
27979,127,-143
27980,3,-9
27981,127,-144
27982,2,-9
27983,128,-144
27984,1,-9
27985,128,-145
27986,1,-10
27987,128,-146
27988,2,-10
27989,128,-147
27990,1,-10
27991,128,-148
27992,1,-9
27993,128,-149
27994,0,-9
27995,128,-148
27996,-1,-9
27997,128,-149
27998,-1,-8
27999,129,-149
28000,-1,-7
28001,129,-150
28002,-2,-7
28003,129,-149
28004,-1,-7
28005,129,-150
28006,-1,-8
28007,129,-151
28008,-1,-9
28009,130,-151
28010,-1,-8
28011,130,-152
28012,-1,-9
28013,129,-152
28014,-2,-9
28015,130,-152
28016,-1,-9
28017,130,-153
28018,-2,-9
28019,130,-154
28020,-2,-8
28021,130,-153
28022,-2,-9
28023,130,-154
28024,-2,-10
28025,130,-153
28026,-3,-10
28027,131,-153
28028,-2,-10
28029,130,-153
28030,-2,-9
28031,131,-153
28032,-2,-10
28033,131,-154
28034,-3,-10
28035,130,-154
28036,-3,-11
28037,130,-155
28038,-2,-11
28039,131,-155
28040,-1,-11
28041,130,-155
28042,-1,-12
28043,129,-155
28044,-1,-13
28045,130,-155
28046,-1,-14
28047,130,-154
28048,-1,-13
28049,130,-155
28050,-2,-13
28051,131,-155
28052,-3,-13
28053,132,-155
28054,-2,-13
28055,131,-155
28056,-2,-12
28057,130,-155
28058,-2,-11
28059,129,-155
28060,-2,-10
28061,129,-156
28062,-1,-10
28063,129,-155
28064,0,-10
28065,128,-155
28066,0,-9
28067,128,-156
28068,1,-9
28069,128,-155
28070,1,-10
28071,127,-155
28072,1,-9
28073,128,-155
28074,2,-9
28075,127,-155
28076,3,-9
28077,127,-156
28078,2,-9
28079,128,-156
28080,2,-10
28081,129,-156
28082,2,-9
28083,129,-155
28084,1,-9
28085,128,-155
28086,1,-10
28087,128,-154
28088,1,-11
28089,128,-153
28090,0,-11
28091,129,-153
28092,0,-12
28093,129,-152
28094,0,-11
28095,129,-151
28096,0,-12
28097,130,-151
28098,0,-13
28099,131,-151
28100,-1,-13
28101,131,-152
28102,-2,-13
28103,131,-153
28104,-2,-14
28105,131,-152
28106,-2,-15
28107,131,-153
28108,-3,-15
28109,132,-153
28110,-3,-16
28111,132,-152
28112,-4,-16
28113,132,-153
28114,-3,-16
28115,132,-152
28116,-3,-15
28117,132,-153
28118,-3,-16
28119,132,-152
28120,-4,-16
28121,133,-152
28122,-3,-16
28123,134,-152
28124,-3,-17
28125,134,-151
28126,-2,-17
28127,134,-152
28128,-3,-17
28129,135,-152
28130,-2,-17
28131,134,-152
28132,-2,-18
28133,134,-151
28134,-1,-18
28135,135,-151
28136,0,-18
28137,136,-151
28138,1,-18
28139,137,-151
28140,1,-19
28141,138,-151
28142,2,-19
28143,137,-151
28144,1,-19
28145,137,-152
28146,2,-19
28147,137,-153
28148,2,-20
28149,137,-152
28150,1,-20
28151,136,-152
28152,2,-20
28153,136,-151
28154,2,-19
28155,136,-150
28156,3,-19
28157,136,-149
28158,4,-19
28159,135,-149
28160,4,-20
28161,136,-149
28162,3,-20
28163,135,-149
28164,4,-20
28165,135,-150
28166,4,-21
28167,136,-150
28168,4,-22
28169,137,-150
28170,3,-22
28171,136,-150
28172,3,-23
28173,136,-149
28174,3,-22
28175,136,-148
28176,3,-23
28177,137,-148
28178,4,-23
28179,137,-147
28180,3,-23
28181,137,-146
28182,3,-24
28183,138,-146
28184,3,-25
28185,139,-146
28186,3,-26
28187,138,-146
28188,3,-27
28189,138,-145
28190,3,-26
28191,138,-144
28192,2,-26
28193,137,-144
28194,2,-25
28195,138,-144
28196,3,-25
28197,138,-145
28198,3,-26
28199,138,-146
28200,3,-25
28201,137,-146
28202,4,-25
28203,136,-146
28204,5,-25
28205,135,-146
28206,6,-25
28207,135,-145
28208,7,-25
28209,136,-145
28210,6,-25
28211,136,-144
28212,7,-25
28213,135,-144
28214,7,-24
28215,135,-145
28216,7,-23
28217,134,-145
28218,8,-23
28219,135,-145
28220,8,-22
28221,136,-145
28222,8,-23
28223,135,-145
28224,8,-22
28225,135,-144
28226,8,-21
28227,135,-145
28228,8,-20
28229,136,-145
28230,8,-21
28231,136,-144
28232,8,-20
28233,137,-144
28234,9,-20
28235,137,-145
28236,10,-20
28237,137,-146
28238,9,-20
28239,137,-147
28240,9,-19
28241,137,-146
28242,10,-19
28243,138,-146
28244,10,-18
28245,138,-147
28246,9,-18
28247,137,-147
28248,9,-17
28249,137,-146
28250,9,-18
28251,137,-147
28252,8,-18
28253,138,-147
28254,9,-18
28255,137,-147
28256,9,-17
28257,138,-147
28258,10,-17
28259,138,-148
28260,10,-16
28261,139,-148
28262,9,-16
28263,139,-149
28264,10,-16
28265,139,-150
28266,11,-16
28267,139,-151
28268,11,-15
28269,139,-150
28270,12,-15
28271,139,-151
28272,11,-15
28273,138,-151
28274,10,-15
28275,137,-151
28276,10,-14
28277,138,-151
28278,10,-13
28279,138,-150
28280,10,-12
28281,138,-149
28282,11,-12
28283,138,-148
28284,10,-12
28285,138,-147
28286,9,-12
28287,138,-148
28288,9,-13
28289,137,-148
28290,10,-13
28291,138,-148
28292,9,-13
28293,138,-149
28294,10,-13
28295,138,-148
28296,10,-14
28297,139,-148
28298,9,-14
28299,139,-149
28300,9,-13
28301,139,-150
28302,8,-13
28303,140,-150
28304,7,-13
28305,139,-150
28306,8,-13
28307,139,-149
28308,7,-13
28309,139,-150
28310,7,-14
28311,138,-150
28312,6,-14
28313,139,-150
28314,5,-14
28315,139,-151
28316,6,-14
28317,140,-151
28318,5,-14
28319,141,-151
28320,4,-14
28321,141,-150
28322,5,-14
28323,141,-149
28324,5,-13
28325,140,-149
28326,6,-13
28327,140,-148
28328,5,-13
28329,140,-149
28330,4,-13
28331,141,-149
28332,5,-13
28333,140,-149
28334,4,-13
28335,141,-149
28336,4,-12
28337,142,-149
28338,4,-13
28339,142,-148
28340,4,-12
28341,143,-148
28342,4,-13
28343,143,-147
28344,4,-12
28345,143,-146
28346,4,-13
28347,142,-146
28348,4,-12
28349,142,-145
28350,4,-11
28351,142,-146
28352,4,-12
28353,143,-146
28354,4,-13
28355,142,-146
28356,5,-13
28357,143,-146
28358,5,-12
28359,144,-146
28360,5,-13
28361,143,-146
28362,6,-13
28363,143,-145
28364,7,-13
28365,142,-145
28366,6,-13
28367,141,-145
28368,7,-13
28369,142,-145
28370,7,-14
28371,142,-146
28372,6,-14
28373,142,-145
28374,6,-13
28375,143,-145
28376,6,-14
28377,143,-144
28378,7,-14
28379,143,-145
28380,7,-15
28381,142,-145
28382,7,-16
28383,142,-146
28384,7,-17
28385,143,-146
28386,7,-18
28387,142,-146
28388,8,-18
28389,142,-147
28390,9,-18
28391,143,-147
28392,9,-17
28393,142,-147
28394,10,-17
28395,142,-148
28396,10,-16
28397,143,-148
28398,11,-16
28399,142,-148
28400,10,-16
28401,142,-147
28402,10,-17
28403,143,-147
28404,11,-17
28405,144,-147
28406,11,-16
28407,144,-148
28408,11,-17
28409,145,-148
28410,11,-18
28411,144,-148
28412,11,-17
28413,143,-148
28414,12,-17
28415,143,-147
28416,11,-17
28417,143,-146
28418,12,-17
28419,143,-147
28420,11,-17
28421,143,-148
28422,11,-16
28423,143,-147
28424,10,-16
28425,143,-148
28426,9,-16
28427,142,-148
28428,9,-15
28429,143,-148
28430,9,-16
28431,143,-147
28432,8,-16
28433,143,-148
28434,9,-16
28435,143,-147
28436,8,-16
28437,143,-148
28438,9,-16
28439,142,-148
28440,9,-15
28441,142,-147
28442,10,-15
28443,142,-146
28444,10,-16
28445,142,-147
28446,10,-17
28447,143,-147
28448,10,-18
28449,143,-148
28450,11,-18
28451,142,-148
28452,11,-17
28453,142,-149
28454,11,-18
28455,142,-148
28456,11,-17
28457,142,-147
28458,11,-16
28459,141,-147
28460,11,-15
28461,141,-148
28462,12,-15
28463,141,-147
28464,12,-16
28465,142,-147
28466,11,-16
28467,141,-147
28468,11,-15
28469,140,-147
28470,11,-16
28471,140,-146
28472,12,-16
28473,139,-146
28474,13,-16
28475,139,-145
28476,12,-16
28477,138,-145
28478,12,-15
28479,138,-146
28480,12,-16
28481,139,-146
28482,13,-16
28483,140,-146
28484,14,-16
28485,140,-145
28486,14,-17
28487,141,-145
28488,14,-16
28489,142,-145
28490,14,-17
28491,142,-146
28492,14,-18
28493,143,-146
28494,14,-17
28495,143,-145
28496,13,-17
28497,142,-145
28498,13,-16
28499,141,-145
28500,13,-17
28501,141,-144
28502,13,-18
28503,141,-145
28504,14,-18
28505,141,-146
28506,14,-19
28507,142,-146
28508,13,-19
28509,141,-146
28510,13,-18
28511,141,-147
28512,13,-19
28513,142,-147
28514,14,-19
28515,141,-147
28516,15,-19
28517,141,-146
28518,15,-18
28519,141,-147
28520,16,-18
28521,140,-147
28522,16,-19
28523,139,-147
28524,15,-19
28525,139,-148
28526,15,-18
28527,138,-148
28528,15,-19
28529,137,-148
28530,16,-19
28531,138,-148
28532,17,-19
28533,139,-148
28534,17,-18
28535,138,-148
28536,17,-19
28537,137,-148
28538,16,-19
28539,137,-149
28540,16,-18
28541,138,-149
28542,15,-18
28543,137,-149
28544,16,-18
28545,138,-149
28546,16,-17
28547,138,-150
28548,17,-17
28549,137,-150
28550,17,-16
28551,137,-151
28552,17,-17
28553,137,-152
28554,18,-17
28555,137,-153
28556,18,-18
28557,137,-154
28558,18,-19
28559,137,-155
28560,18,-18
28561,138,-155
28562,17,-18
28563,138,-156
28564,17,-19
28565,138,-157
28566,18,-19
28567,137,-157
28568,18,-20
28569,136,-157
28570,18,-21
28571,137,-157
28572,18,-22
28573,138,-157
28574,17,-22
28575,138,-158
28576,16,-22
28577,138,-157
28578,15,-22
28579,137,-157
28580,15,-21
28581,137,-158
28582,14,-21
28583,137,-159
28584,13,-21
28585,137,-158
28586,14,-21
28587,137,-159
28588,13,-21
28589,137,-160
28590,13,-22
28591,138,-160
28592,14,-22
28593,138,-161
28594,13,-22
28595,139,-161
28596,12,-22
28597,139,-160
28598,12,-23
28599,139,-159
28600,13,-23
28601,140,-159
28602,13,-22
28603,140,-158
28604,13,-21
28605,140,-157
28606,12,-21
28607,140,-158
28608,12,-20
28609,139,-158
28610,12,-21
28611,138,-158
28612,12,-20
28613,139,-158
28614,12,-19
28615,139,-157
28616,13,-19
28617,140,-157
28618,14,-19
28619,139,-157
28620,14,-18
28621,140,-157
28622,14,-19
28623,140,-156
28624,15,-19
28625,140,-155
28626,15,-18
28627,139,-155
28628,14,-18
28629,140,-155
28630,14,-17
28631,140,-156
28632,14,-18
28633,139,-156
28634,13,-18
28635,139,-155
28636,13,-17
28637,138,-155
28638,13,-16
28639,138,-154
28640,13,-17
28641,138,-153
28642,14,-17
28643,138,-152
28644,15,-17
28645,139,-152
28646,15,-18
28647,138,-152
28648,16,-18
28649,138,-151
28650,16,-17
28651,139,-151
28652,16,-16
28653,139,-152
28654,17,-16
28655,140,-152
28656,18,-16
28657,141,-152
28658,17,-16
28659,142,-152
28660,17,-15
28661,143,-152
28662,16,-15
28663,143,-151
28664,16,-14
28665,143,-152
28666,16,-13
28667,142,-152
28668,15,-13
28669,141,-152
28670,14,-13
28671,140,-152
28672,15,-13
28673,139,-152
28674,15,-12
28675,140,-152
28676,16,-12
28677,141,-152
28678,17,-12
28679,141,-153
28680,17,-11
28681,140,-153
28682,18,-11
28683,140,-154
28684,19,-11
28685,139,-154
28686,19,-12
28687,139,-155
28688,20,-12
28689,138,-155
28690,20,-11
28691,138,-156
28692,20,-12
28693,138,-155
28694,20,-11
28695,138,-156
28696,21,-11
28697,137,-156
28698,21,-12
28699,137,-157
28700,22,-12
28701,136,-157
28702,21,-12
28703,136,-158
28704,21,-13
28705,137,-158
28706,21,-12
28707,137,-159
28708,20,-12
28709,137,-158
28710,19,-12
28711,138,-158
28712,19,-11
28713,137,-158
28714,19,-10
28715,138,-158
28716,19,-9
28717,137,-158
28718,19,-10
28719,138,-158
28720,20,-10
28721,138,-159
28722,19,-10
28723,138,-160
28724,19,-11
28725,139,-160
28726,18,-11
28727,139,-161
28728,19,-11
28729,140,-161
28730,18,-11
28731,140,-162
28732,18,-12
28733,140,-163
28734,18,-13
28735,141,-163
28736,18,-12
28737,140,-163
28738,18,-11
28739,140,-164
28740,19,-11
28741,140,-163
28742,20,-11
28743,140,-162
28744,20,-10
28745,141,-162
28746,19,-10
28747,140,-162
28748,18,-10
28749,141,-162
28750,17,-10
28751,140,-162
28752,17,-9
28753,141,-162
28754,17,-10
28755,141,-163
28756,17,-11
28757,142,-163
28758,17,-10
28759,143,-163
28760,17,-11
28761,142,-163
28762,17,-10
28763,142,-164
28764,17,-11
28765,143,-164
28766,18,-11
28767,144,-164
28768,17,-11
28769,145,-164
28770,16,-11
28771,146,-164
28772,15,-11
28773,147,-164
28774,16,-11
28775,147,-163
28776,16,-10
28777,148,-163
28778,16,-9
28779,149,-163
28780,15,-9
28781,148,-163
28782,15,-10
28783,149,-163
28784,15,-9
28785,150,-163
28786,15,-10
28787,151,-163
28788,16,-10
28789,152,-163
28790,15,-10
28791,152,-162
28792,14,-10
28793,152,-161
28794,14,-11
28795,152,-162
28796,14,-10
28797,152,-163
28798,14,-11
28799,153,-163
28800,14,-12
28801,153,-162
28802,14,-11
28803,153,-161
28804,15,-11
28805,153,-162
28806,15,-10
28807,152,-162
28808,16,-10
28809,152,-163
28810,16,-9
28811,152,-162
28812,17,-9
28813,152,-161
28814,16,-9
28815,152,-160
28816,17,-9
28817,153,-160
28818,17,-8
28819,153,-161
28820,17,-7
28821,152,-161
28822,16,-7
28823,153,-161
28824,17,-7
28825,152,-161
28826,16,-7
28827,153,-161
28828,17,-7
28829,153,-160
28830,17,-6
28831,153,-159
28832,17,-5
28833,153,-160
28834,17,-6
28835,152,-160
28836,17,-7
28837,152,-159
28838,17,-8
28839,153,-159
28840,18,-8
28841,154,-159
28842,18,-7
28843,154,-158
28844,19,-7
28845,155,-158
28846,19,-8
28847,155,-157
28848,19,-9
28849,154,-157
28850,20,-9
28851,154,-156
28852,21,-9
28853,155,-156
28854,21,-10
28855,154,-156
28856,21,-11
28857,154,-157
28858,21,-10
28859,154,-156
28860,20,-10
28861,154,-157
28862,19,-10
28863,154,-158
28864,19,-9
28865,154,-159
28866,20,-9
28867,154,-160
28868,20,-10
28869,153,-160
28870,19,-10
28871,153,-159
28872,18,-10
28873,153,-160
28874,19,-10
28875,154,-160
28876,20,-10
28877,155,-160
28878,19,-10
28879,155,-159
28880,19,-9
28881,156,-159
28882,20,-9
28883,157,-159
28884,21,-9
28885,157,-160
28886,21,-10
28887,157,-159
28888,22,-10
28889,158,-159
28890,22,-11
28891,158,-158
28892,21,-11
28893,158,-159
28894,21,-10
28895,157,-159
28896,20,-10
28897,157,-160
28898,21,-10
28899,156,-160
28900,20,-10
28901,155,-160
28902,20,-9
28903,155,-159
28904,19,-9
28905,155,-158
28906,20,-9
28907,155,-159
28908,19,-9
28909,156,-159
28910,18,-9
28911,157,-159
28912,18,-10
28913,157,-158
28914,19,-10
28915,157,-159
28916,18,-10
28917,157,-158
28918,18,-9
28919,158,-158
28920,19,-9
28921,159,-158
28922,18,-9
28923,159,-157
28924,17,-9
28925,158,-157
28926,17,-10
28927,158,-158
28928,16,-10
28929,158,-159
28930,17,-10
28931,157,-159
28932,17,-11
28933,157,-158
28934,18,-11
28935,156,-158
28936,17,-11
28937,156,-159
28938,16,-11
28939,156,-158
28940,16,-10
28941,155,-158
28942,16,-11
28943,156,-158
28944,15,-11
28945,156,-157
28946,15,-12
28947,156,-158
28948,15,-13
28949,157,-158
28950,14,-13
28951,156,-158
28952,14,-14
28953,156,-159
28954,15,-14
28955,155,-159
28956,16,-14
28957,154,-159
28958,15,-14
28959,153,-159
28960,16,-14
28961,154,-159
28962,15,-14
28963,154,-158
28964,15,-13
28965,153,-158
28966,14,-13
28967,153,-159
28968,14,-14
28969,152,-159
28970,14,-13
28971,153,-159
28972,14,-14
28973,154,-159
28974,14,-15
28975,154,-158
28976,14,-16
28977,153,-158
28978,13,-16
28979,153,-157
28980,13,-15
28981,153,-156
28982,13,-16
28983,153,-155
28984,14,-16
28985,153,-156
28986,15,-16
28987,153,-157
28988,15,-15
28989,152,-157
28990,14,-15
28991,152,-158
28992,13,-15
28993,152,-157
28994,14,-15
28995,151,-157
28996,13,-15
28997,150,-157
28998,13,-14
28999,150,-156
29000,13,-15
29001,149,-156
29002,13,-16
29003,150,-156
29004,14,-16
29005,151,-156
29006,15,-16
29007,151,-157
29008,15,-15
29009,152,-157
29010,16,-15
29011,152,-158
29012,16,-16
29013,152,-159
29014,16,-15
29015,151,-159
29016,15,-15
29017,150,-159
29018,14,-15
29019,150,-160
29020,14,-14
29021,150,-159
29022,15,-14
29023,150,-160
29024,15,-13
29025,150,-161
29026,16,-13
29027,149,-161
29028,17,-13
29029,148,-161
29030,17,-12
29031,147,-161
29032,16,-12
29033,147,-162
29034,16,-11
29035,148,-162
29036,16,-10
29037,149,-162
29038,15,-10
29039,150,-162
29040,14,-10
29041,149,-162
29042,14,-9
29043,148,-162
29044,14,-10
29045,148,-163
29046,13,-10
29047,148,-164
29048,12,-10
29049,149,-164
29050,13,-10
29051,148,-164
29052,14,-10
29053,148,-165
29054,13,-10
29055,149,-165
29056,12,-10
29057,150,-165
29058,12,-9
29059,150,-166
29060,12,-8
29061,150,-167
29062,12,-7
29063,150,-168
29064,11,-7
29065,150,-169
29066,11,-8
29067,149,-169
29068,11,-7
29069,148,-169
29070,11,-8
29071,149,-169
29072,10,-8
29073,149,-168
29074,11,-8
29075,148,-168
29076,11,-7
29077,147,-168
29078,12,-7
29079,146,-168
29080,12,-8
29081,145,-168
29082,11,-8
29083,146,-168
29084,11,-9
29085,146,-169
29086,11,-10
29087,146,-168
29088,10,-10
29089,145,-168
29090,10,-9
29091,145,-169
29092,9,-9
29093,145,-170
29094,10,-9
29095,145,-171
29096,11,-9
29097,145,-172
29098,11,-10
29099,144,-172
29100,11,-11
29101,144,-173
29102,11,-10
29103,143,-173
29104,11,-9
29105,144,-173
29106,11,-10
29107,144,-174
29108,11,-11
29109,145,-174
29110,10,-11
29111,146,-174
29112,11,-11
29113,146,-175
29114,11,-10
29115,145,-175
29116,10,-10
29117,146,-175
29118,11,-10
29119,147,-175
29120,12,-10
29121,147,-174
29122,12,-9
29123,146,-174
29124,12,-8
29125,146,-173
29126,11,-8
29127,146,-172
29128,11,-9
29129,147,-172
29130,11,-10
29131,147,-171
